f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,label
-0.3898229769261341,0.4005402036159748,1.3691120073841947,0.5829368927894695,-0.013983038625581014,1.284837589334881,-1.0767469726598895,-0.9400183151935989,-2.283273305900912,1.694839617807813,0.1090939444779603,0.24590768857837456,-0.2496850409615253,-0.13891959694076514,-2.0705711083349367,2
-0.32140104555156906,0.21590481553484628,1.442098758322086,-0.8551216365898615,0.07831186413812154,0.508760286411287,-1.5031412340354786,0.1474456492574135,-0.9522124572292257,0.6087493160482244,0.37304442880026845,0.4365877084514688,0.19011813574154998,0.6082200627735572,-1.2067885383283696,2
-0.13459968244791798,-0.24765598073562525,1.591934098266886,-0.2817943581627938,1.3366003598549538,-2.1656046642539466,-0.20952043452742303,-1.2348052264084854,2.927250677864783,-0.028337919185658016,-0.9872297698158952,-0.6249501328993629,-2.1894750753345247,0.42261664693369294,-1.1708235484079157,2
-0.5238965882202885,0.5919153283099433,1.45340884686352,0.5726820414796315,1.9811674247770104,-2.4043200293274833,-0.5402603082422481,-1.3374393240982225,2.8192574497461607,-3.235732159827704,-0.1542835007861919,1.4907833063582827,-3.969170060407557,-1.3720370815140084,-1.1271134468007855,2
-0.6236307357926489,0.19371996846266923,0.4954144296163469,1.3169788474303663,0.6857823503521725,-1.8137735822922385,1.058892822951595,-1.8660681673891943,1.9427601222178628,0.5430484078272924,-0.783998273323766,2.5885554116978446,3.7560988218423237,5.4531216502803534,-3.232387472073669,2
-0.8291297075193907,0.9775750715860589,0.8142422477878051,-0.6078769651573942,1.3298353650850396,-2.1424719554473586,1.7521373880357072,-0.1376611674631169,0.6480760092248187,-2.1397263115206755,0.3243171397606586,2.3580441906817398,3.1119551328314383,2.3749868369673335,-2.6375236563291087,2
-0.8608551931876152,-0.2541082186284792,-0.4828166617833938,0.03352022843252887,2.0253281801351166,-1.789336161601594,0.3641329901890717,-0.5571215432813152,0.6587375432576861,-2.1439088591745947,0.4730324913169978,3.407296500720455,0.5237701260707014,0.3482697529976299,-2.4114291994261974,2
0.03908954458180292,0.30655522548537173,2.379145443405932,-0.7474490858082231,1.8709230099301615,-1.8767482722459652,2.4825339414460124,-0.3108794712791501,0.7349494885249211,0.28106197420343126,-0.2549351233722208,1.2492874271799794,0.13677853242178326,-1.626358596563279,-1.6904480875394454,2
-0.08140879980791606,0.39828442228223027,-0.09540593979365382,-0.25248642335580584,1.5416983477434114,0.17606991930867444,-0.5748122366418267,0.12814550727274868,2.0825692880802094,0.48450360876526344,0.19569078201376933,-2.0062756183568555,0.07207516250106356,1.4848886882371326,-0.9830891410175058,2
-0.33366980634309884,-0.31772616152943833,0.5631030548912581,0.3929057236133543,0.622239149648389,0.2966824358166056,-0.9390615241303782,-0.06014094994496638,0.7163415054621599,0.053303622765885565,-0.05968761019267489,-0.3006038598307573,0.21957151953673446,-0.5614970467571898,-0.05304629359771781,2
-0.2745951802103774,0.6401033948257965,2.135498620795043,-0.8546171375715944,1.5174156537347703,0.003830992560895674,1.7082252421884314,-0.9047734917991741,1.2718350050650258,0.25708983109629235,-3.055471529271562,-1.097190253227063,-0.9349509753641705,-0.6164863861044597,-1.5637165508429327,2
-0.2624153559916526,0.3948169699161986,2.0368828226951656,0.8838834151575404,1.9311293190076975,-2.849905452944357,0.4440696994234112,-1.4147774229270125,2.6062757709915743,-0.6683449177415262,1.921346963347358,-0.4334195305461291,-1.9632413132599016,1.2696045019832722,-1.8403393359288867,2
0.2723029004053644,-0.2119650513752208,3.230053161379185,-0.15496082879361955,1.3333910234339137,-3.024797658993655,1.1975864648985348,-1.0873944046789257,1.9588073437392661,-0.06664066779624558,0.9321591857307553,-1.277946197535559,-1.2562578115023657,-0.11901978620004024,-1.439314782975394,2
0.20223720455868413,0.0470672272500563,-0.24338311436702076,-0.3666168260496305,2.0079578746610753,0.4955406127282061,-0.21914218065282512,1.1332835414415738,0.9252017552708938,-0.9984109529220782,1.3001385551746172,0.3819074908465064,-0.30831387800296417,-1.2303821624967208,0.09597122202964975,14
0.4847600218475187,0.73012416331102,-0.9241576310479257,-0.8501667176940084,2.0771148650047038,-0.004213301936999982,0.24881850085942012,0.20746561591850138,-0.5993320341628633,0.1573253871329531,0.8984942889225574,-2.002792142938569,0.7445133386514572,0.7804130358770135,-0.43927352131441677,14
0.8188311508228232,0.367281246372893,-0.16686495846019436,0.6526053281199832,1.558744603536611,-0.097009539866028,0.4777745103110468,-0.22113933105780137,-0.3084430120225044,-0.2292242579733883,1.2107409265625129,-2.9973628758375854,0.02227827439516854,0.4653678550959206,-0.9156521636447253,14
0.7912689993143492,0.1926852222698959,-0.35870914634069034,0.7296113614633419,1.6817844067499552,0.11136223070534315,0.0708439650010311,-0.20128287019369218,-0.3453727387462235,-0.28022564775086173,1.3656375886648684,-2.8214512575086705,0.16076990669081279,0.21986958963939646,-0.7377879100431334,14
0.9953271973677463,0.6343760130046691,0.005502144775945656,1.1418423029289153,1.2990379816386386,0.3228677536235653,1.27458736574222,-0.5774583913220003,-1.1164761212049505,0.4252313815573109,0.8563282459821498,-3.118928490253919,0.07585354304461814,0.10747557643569988,-1.25158392999563,14
1.1055084425508537,0.4127682688875579,-0.12058286644121528,0.7204436610548682,1.2569814321432773,1.5970808670682402,0.4626533909767049,-0.8311988634653978,-0.24267018864983872,0.2360691219780857,0.09707173289761889,-2.509464399256965,0.6174645085687704,1.1936864082701957,-0.9054512313147458,14
0.3487870846472338,0.9024947261393587,-2.385222153263089,-0.6290892699010822,2.0140707078651547,0.055868734274488595,-0.4193007073598879,-1.3198690737201746,-0.952251325770712,-0.012731013563220416,-0.2068597234581378,-0.9744043017918244,-0.9656410922421179,-0.22255620484786048,0.23104629157714923,14
0.3295570886636473,-0.09191382405002502,-0.7584599625928943,-0.4443051266171324,1.982324474685428,0.07662649427732068,0.4245933416877665,-0.06006011706115365,-1.5584296435122216,-0.13372126087623776,1.1282307797857034,-1.2168358429651653,0.8598525878617218,-0.5907106702634985,-1.2630297532656491,14
1.0922888657063126,1.4085702581201953,-0.4765251137096955,1.249957945679213,1.2951028685600727,0.885910836919343,-0.271088125450921,-0.40913045630982414,1.2087242808438008,-0.6350347288891146,-0.2009304256516408,1.2496720010334665,-0.12794211990145357,-0.14672489437695632,0.4088434809097851,14
2.2813925915870388,0.4155857010406048,0.745842496741811,-0.29348109735178946,-1.036013708494581,-1.775067777448002,-0.012960009102951439,0.14168843917599147,-0.7939225209941846,-0.0748735553905503,0.7404995096944332,1.990562762155086,0.9577435589194102,-0.5106287732980446,0.7543683589743957,14
2.325245202516835,0.5228033149807639,0.21070920600207013,-1.1216702301529926,-0.672398764082928,-1.6037004634616974,-1.4283532771430645,0.9263320387072036,0.9736910080684359,-0.885430254553491,0.8719707935343932,1.6795953974821098,0.7847953471595961,-0.4485918296530692,-0.07714912594449864,14
2.0461950372582645,1.0924819343069996,0.27401591796806224,0.8504446366953285,-0.7161120945515941,-1.1588036868945342,0.009762205846514866,-0.23961428464867932,0.20764268178744313,1.120849382567082,0.6644431419298481,1.2895206232739371,0.0532290912502417,-0.5641313228759023,0.5604600985139415,14
1.7621620504449191,0.9838853670063898,-0.020910564829096152,0.044136166775973255,-0.018102557259056327,-1.5660619604635788,0.7352020240405661,0.017167016349650562,-0.1760260810643187,2.1932108573918834,0.628288519829065,0.6274154094782972,-0.3771304232103263,0.07064784160270517,-0.3161499256639108,14
1.6123931772780193,0.5828566405301802,-0.025189398293329324,0.3473327761548682,0.050348225958960977,-1.4054129442755732,0.2993944936190061,0.24933860739593494,-0.31716450888546105,1.8344781599591788,0.8696792249841827,0.11841156828442373,-0.025382440246560747,-0.28709000043211946,-0.4561173534770021,14
1.9197355814965393,0.3122097885839169,0.7069525988587778,0.06941834524974845,-0.6957071755270213,-1.5236836639128564,0.6702173489785894,0.6937194586457718,-0.9759958091784958,0.3194981809216001,0.5292387328473633,0.14821513677677373,0.32090329341713936,0.1983905192357423,0.11185534008575296,14
2.133711013511216,0.2609359272033213,0.6439737464215066,-2.0218919376123927,-0.8703295162117327,-1.7474125657160415,-0.08423233019498527,0.5528988357124951,-0.8177978733948039,1.329715752840218,0.7337349463325011,-0.6602379059346994,1.4023369086001911,-0.5347540929450783,0.9539188389001836,14
2.420161035531066,0.2613820151735616,1.0413713222683663,-1.1174948116207846,-1.5873421704889874,-1.5825243256877237,-0.17658691846788951,1.1975141192402408,-0.4233781034375406,-0.824898528465624,0.871705989512596,1.1575767342656067,2.21656157654783,-0.21672537885285392,1.6235266837532432,14
2.1524575368341723,0.1436341719074882,1.1459711536812456,-1.5946144322309654,-1.1199031355823537,-2.00200279783307,0.5613304717652012,0.440285166366328,-1.0266176829481561,0.9109874572604181,0.8892864808220692,-0.7809802967917404,1.5273248181132935,-0.22092248289065447,0.8682256098673303,14
2.0392078926095114,-0.20770850074142352,0.5019038748687071,-1.6006829581335584,-0.7271939837345989,-1.7752981993639028,-0.4265074495418659,1.2132105571392162,-1.1006000180555926,-0.21525708881708355,0.36097067689212137,-0.12705351784625682,1.0036126969368733,-1.0446130221820362,-1.0684369001775926,14
2.1114161272834076,0.43050152319366775,0.7720388665085434,-1.8246406163727302,-0.8936335909248228,-2.0766135100519367,0.11750204687546005,0.24554018930753624,-0.7947177171825548,1.1307641882805697,0.5817851177359618,-0.49243967768318747,0.8670891065758627,-0.26876107118570536,0.48371298767836873,14
1.9770632934502885,-0.012087767803492418,0.9684376734292266,-1.5742440724362026,-0.7404198631630797,-2.0941627609775746,0.7758519590307986,1.0343138482546976,-1.5400880450998564,0.4498092384490066,0.44075376644132297,0.19139960976005485,1.9506661356582904,-0.45194076416666373,0.15843290596994172,14
1.9129444254543244,0.49370200285237437,0.5447751581141231,0.7373866088833654,-0.4510236870397125,-1.1303406690452356,-0.5874186333257891,0.19702897692994026,-0.8569906979029694,0.036907726210430376,0.41760567811347926,-0.106009485314713,-1.2527056860887769,-0.38514545734165556,-1.6576704695763667,14
1.0464578757202063,0.37665731401786573,0.104231509001775,2.5051982357620006,0.6283871538975909,-1.0043356578552496,0.8409303593439006,-1.5573409249549557,-1.7453933335725644,0.5386162992187554,0.217815345677435,-0.2808655701329602,-1.5443897176787156,0.020415119721565757,-0.34981410008345704,14
1.8822819647018372,-0.22904316288099158,0.8432580857267108,-1.235779236001236,-0.4686468403943629,-2.199606805763882,0.5206139067194181,0.623351962377181,-1.3361086554858599,0.43407916373063865,0.4687757445768107,0.46439795297275394,1.3232621950892782,-0.3397145329251892,-0.26330589659025727,14
-0.31093219394121013,-0.4177473704666167,0.9038903724492486,0.006733661689275907,-1.396246649208711,-0.025694164990517816,-2.070225092547428,-0.8171982771826035,-3.3554377868263963,-0.4585830280526596,0.08740503628633527,-0.798046787581191,-1.4654214980013924,-0.03049072956416483,0.02209324892484363,10
-0.4770475947381457,-0.7487679756084528,1.2893962567466808,1.0138895739121778,-0.6460493121907026,0.5004344617026248,-1.1416584336771016,-0.5947504249630571,-2.3924433631448223,-0.3848672421715587,0.9788216051791325,0.34896772210969634,-0.46630842684014556,0.18736770584148807,-1.2185037886502221,10
-0.4622968973999138,-1.0389494641945944,1.4164627269384134,0.7541987373957016,-0.7222447688635363,0.2888212565367141,-1.283975600906919,0.3757434436465305,-1.6090732808078658,-1.3540659406736328,1.9326673146978692,0.3705781918652674,0.1875484183807223,0.6808644703021896,-0.6826265676709996,10
-0.5829219039249044,-0.3812464321001551,0.5590654857109317,-0.18379076955928944,-1.5193991432970269,-0.022207561343972396,-1.0950154006514123,0.1920553313001359,-2.0733682063787584,-0.5947261377345232,0.9187358818120149,-0.24072899548452548,0.24961309389421474,0.3416997298871646,0.4637660695648267,10
-0.4952357126775093,-0.608442072208831,0.02186974656571262,0.21914870877250628,-1.4411364446285317,-1.1787299444631367,0.09503783823723418,-1.1922920431205604,0.22327207552550343,-0.5501307114989834,0.2745557778125451,-1.1398043259208828,0.6903803303474114,0.3074467074280108,0.1795156392996848,10
-0.5940964787427674,-0.3601788577345042,0.8396744170871405,0.12803947534029048,-1.2078843245584503,0.2612602397380682,-1.2870866120859785,0.47604980172063105,-1.6414248865331456,-0.31134625407580024,1.3616032067760286,-0.060480584697030285,0.475919183075572,0.4148019444978561,0.5044764182765157,10
-0.5684386904795575,-0.4749394321262851,0.8337595308199744,-0.2841393563100258,-1.345008723720879,0.022953827621164706,-1.8259232322834014,0.7866721587544627,-2.020997678382559,-0.47798862214023136,1.2298110866162166,-0.11194705253436531,-0.08528314656676783,1.1312794772111199,0.8188979216921556,10
-0.5255068419445504,-0.8513623936427971,1.2701475418621286,0.6370185717665336,-0.7331194447478344,0.4742330255726121,-1.590547329963352,0.3933369925686613,-1.459271175255584,-1.4386161734824403,1.753065738721461,0.27080537587871206,0.07468780370560907,0.6087086024480259,-0.48720968016675953,10
-0.521219963483567,-0.5985490820331858,1.0736014706716392,0.347302099363376,-0.3611438716586892,0.35284041277717665,-0.6310727384838021,-0.33107148414418724,-0.8992839863899641,-0.3355790849590482,-0.5936005234077584,0.3051769473817447,1.2290651219624478,-0.5390887449828328,-1.5806633534154375,10
-0.6889408688164883,-0.49545359670494604,1.2493413387265546,0.6995764370862445,-0.5378330377353043,1.279917795611837,-1.1804451636155628,0.43778222729898997,-1.8576665876959926,-0.29645495838981073,1.4146444971415693,0.3724091034280123,0.8146213726474242,1.0386460395634438,-0.4206944032033838,10
-0.531587596345356,-0.4038078268405045,0.5371015941539703,-0.3871490804354008,-1.5801492858448856,-0.18499252191336724,-1.7927273180947798,0.6375687811282952,-2.028071396008003,-1.0547827860841452,0.8026576889773519,-0.8010010985688871,-0.6582067398576841,0.8682998287853281,0.3910014625832102,10
-0.4258896719013641,-0.4751215462893954,0.7845314436702149,-0.41699182950156316,-1.78674432865178,-0.048207905828243,-2.090135484459706,0.5971233065767078,-2.3491007156303665,-1.2809590822810653,0.8312092008992659,-0.6807340003924505,-0.9046906525342076,0.9673997604776453,0.880463826608027,10
-0.5816720421443312,-0.3988391173683685,0.8367262298300372,-0.5833955001078164,-1.2649359006973053,-0.07324223768753846,-1.8693120056194918,0.8913905559107257,-2.022758913876593,-0.5658083424149882,1.2761270809011684,-0.07489394423298412,-0.053642940525261404,1.0807228530852917,0.9061688208693219,10
-0.6065982318853625,-0.7448765905487766,1.000317135956322,0.6064323723457569,-0.3172492566867738,0.46904983661814426,-1.886361576720693,0.3460054986670445,-1.2205397058907816,-1.4440839973872783,1.7535258896847137,0.29989620730676697,-0.5104949720737201,0.6845679172492964,-0.32164061941777955,10
-0.40151869297536713,-0.2559294149756722,1.3037628904605085,0.08360666109433489,0.04224996259900348,0.04338339047850098,-0.5803468456028832,-0.6004838497845634,-0.38416828867831654,0.6755287867501983,-1.0176494614762581,0.1269551643847318,0.8314063173553584,-1.1360494995495969,-2.3619874015266618,10
-0.42976070366491215,-0.6553871927408134,0.9328030717531169,1.7297886154454087,1.0299726157144298,-2.014021378215157,-0.5410869802363713,-1.8052831841552,2.6097462507333895,-1.652098481956239,-0.2892356926108845,0.4564722674416875,-2.6046397482257895,1.608253990179696,-0.9517790471172651,10
-0.811523503492019,0.715582154152608,0.6928783265149626,0.3012567173925494,0.34830385339535436,-2.1293536169702607,0.6222478510061876,-1.1402202683796165,1.5626925261093931,-2.3672158146894207,-1.6041058888469784,4.270174764755011,1.217356422379182,2.126575945803623,-0.8570195356263016,10
-0.5616064292861096,-1.33242923620034,0.5328258401609082,0.8977104422762894,0.8028823367105972,-1.9219018367649523,0.32317168784174855,-0.8519692729356767,1.8751995826132646,-0.1899328958966035,0.25222686878503175,2.404179872048498,2.592687441848075,1.3896351036628083,-5.2638715578997255,10
-0.3933703402484146,-1.9840849490057744,1.4840000921892975,1.8001958527733852,0.4069689659847053,-2.269464568451263,1.419836814289622,-1.6345165534400508,0.1263004688437106,0.6306036121933092,0.15757947415069334,0.4556810731273846,2.1781165955886763,0.5840085778322248,-4.169818932426715,10
-0.5453389642275731,-1.638059518163472,0.5971457368151031,0.7576072532663445,0.4818428935238922,-2.7019847833589767,0.8196664366261556,-1.242602852144602,1.3030527918203174,0.9548976867635742,-0.16743558018049962,1.7535716159391443,3.771031099031577,2.4860123443516158,-3.7934624921989064,10
-0.43065106205943676,-0.4598039762643604,0.8696739063240918,0.632179961101656,0.2474219956335073,-2.3258895569174007,0.936452520940078,-2.0095444980630113,0.9599165090783476,1.0568807294008664,-1.1297817467790559,2.3969169185232118,3.3672241155294085,3.893434568726499,-3.613016801322912,10
-0.6544402505821652,0.15428808020474452,0.46580610098204556,1.5803837601831516,0.6787181588584341,0.8910607013906033,-0.5117327079203121,-0.614499191083664,0.7319173120753066,0.04580436845404022,0.25442417664946004,0.28673436829147675,0.40525248401002967,0.17063543480599405,-0.6325256281893754,2
-0.6854196578573652,0.7354636561703828,0.24835894151936086,-0.05251685850590066,-0.019106287315244767,0.11814305404684641,-0.7292986743479095,0.15953609691835238,0.46480288056408714,0.7500871029226666,0.19662225846715684,-0.5259646154363771,0.23461850201385337,-0.1908957715779025,1.2672371191959677,2
-0.7908891584397246,0.7376333298850101,-0.33184668838819786,1.0915521164246966,-0.047634383318863986,-0.02563607145382341,0.5209763498515686,-0.3576618475273199,0.5015870115872242,-0.36785565266400405,0.2068490795040224,0.2153439549409994,0.3613657992475772,-0.5846406539287086,0.1596734114027971,2
-0.7276113724888648,0.7810855289048385,-0.012311889899449844,0.5023167950413411,0.007517232286495541,0.008078495441377856,0.00945928615058071,-0.8610348135840517,-1.1316797670693275,0.011126162711326524,-0.5302934086816762,-0.12767435781996056,-0.7197226593239133,-0.4042833454799182,0.13285406288435583,2
-0.6211265543432916,0.47231041116109734,0.2683464058808357,0.07076471611034683,-0.2469759348227218,-0.1021854821483472,-0.2782011868341074,0.20190434955965125,0.3259658204926809,0.7436300155393325,-0.10710676066636816,-0.5861164307354954,0.29131647753757,0.13342974488624473,0.7431256682268298,2
-0.43332845888818755,-0.34188325490564136,0.8939002335152183,0.4836698693201071,-0.14082232118276727,0.43865379461697784,-1.5074380251947292,0.38322016054714314,-0.9764438251339687,-0.8727043176391063,1.908507270892617,0.5284204582192452,-0.3035521978537686,1.0027926576905841,-0.13530697246791795,2
-0.18303745977190547,-0.44621634550204525,1.2633971824431183,-0.6917193715822796,-0.1431637379969613,0.4669385224505989,-0.4622252867351839,0.16647226704215717,-0.5006597710778069,1.169660171954253,-0.39289389870801583,-0.42215096330667967,0.8603663765908335,2.7292052417620214,-1.126756201885076,2
-0.47696453737732447,0.3125819444990213,1.242710862006873,0.10915077450352627,0.010574198708057871,1.3211881059855537,-1.025626668805228,0.0008913260313266529,-1.605293230860127,1.4896850117081686,0.6187135628803321,0.263197909656156,0.5502824217436008,0.3436227278164329,-1.3948845237756815,2
-0.5163375502471842,0.1569049294709934,0.84613902291092,0.054060117643369425,-0.18207606589528338,0.9623828582271439,-1.7499950690963184,0.674905618560804,-0.6810043127426965,0.29188073805472176,1.1821308896852234,-0.12046689756704246,-0.6001178509664538,0.7383220070572274,0.3831715654073316,2
-0.6074742291224152,0.2415788578060436,0.4531287296312805,0.2738157518023954,0.268063160771233,0.5223365882690992,-0.5923138332529405,0.1049414769358241,0.5479290212150257,0.8719467289010512,-0.47503443706987636,-0.5263627033812316,0.16358855817290432,-0.7817381432001189,-0.46121947821602866,2
-0.7268969375529833,0.43555505474297995,1.0277146857515724,1.1191343839267258,0.18281408656554873,1.938784588166576,-0.764971956760768,-0.35944686970336714,-1.4655378602923692,1.3313147148498183,0.7321489223868612,0.17919340692759347,0.1570139596609243,1.0655951396354242,-0.6292538760998162,2
-0.464028756007333,0.1863576927594208,1.205098520011308,-0.11674679127254531,0.7822029621923073,0.0556859800226239,0.43711245640323193,-0.5222660247124615,1.2375084897959872,1.8217009924724463,-1.2791927134692918,-0.2114930579407497,0.8579237651860181,0.34281906549070296,-1.5061021445372882,2
-0.3258864076868925,0.291840159498729,1.6761280795584088,-0.6948841008729434,-0.022392476117617365,0.7206493093470663,-1.2200032745139078,0.03396422730297248,-1.4882321027622762,1.15957861075498,0.42302858069808996,0.24424319743550466,0.3342370227386067,0.07509369599764745,-1.4991409480774784,2
-0.6743668950594769,0.2660754087317005,1.0957151842231594,0.6490958552371661,0.36761338511948116,1.682281571123368,-1.3505210108050958,-0.3002289014743672,-0.8549795653227211,0.9367346592563369,1.0038215412458495,0.5410573579039905,0.454145672595718,0.985025729310326,-0.3318738994395378,2
-0.37494137579524484,0.44840624276740637,1.852097871167719,-0.8715479203165495,0.4408742251756702,0.5114441874546044,-1.3779195403275202,0.10628973909899685,-0.439625933391803,1.0959293520659106,0.5869589013125273,0.16816419753831216,-0.3196093917827296,0.1776785518890976,-0.5312881484800467,2
-0.5412496063586324,0.7139448431855981,1.6435366581150812,0.8901071957819363,1.8689785820464584,-1.4722992590343302,0.9284403686297251,-1.2507145404776545,2.619585275186591,-2.924632588490788,-1.1809366705623592,-1.1251419867576915,-3.5481236415480435,0.4498488153818425,-1.0848294273759025,2
-0.4311930304142533,0.9158174536872286,1.7366538646881418,1.0180952112813857,0.9186503641910327,-2.438827843557082,1.0184987454953178,-1.0128213966715494,2.096740625186902,-2.345675359463351,1.324125233466774,0.29300948729256526,0.7443981880418542,3.8637559528117347,-2.675420643671294,2
-0.10557861925994075,0.5670010517320884,2.1347892372620856,-2.529606061973231,1.4044243755232544,-1.4180302885011562,1.220475459976332,0.9637283198574842,-1.5194024960447268,0.7961955031310192,1.374188509968106,0.31103673030125795,0.6212946858775454,-0.7677222857683906,-1.4352291725640915,2
-0.0765707434438147,-0.6015166221966881,0.3420109100995112,0.1762167390162464,0.8083512371613204,0.4677417050901959,0.03827057039095885,-0.6326800932396198,1.6825213892286628,1.8273516961806058,-2.174095979969694,-0.6743891814819217,0.5943251202370186,1.3998889078317889,-0.3581735504999306,2
-0.021907968963511534,-0.4962008574817935,1.334688369030117,-1.1974108083191684,0.22600948794906617,0.2912107825118506,-1.0914819233922148,-0.2000077123975998,-0.5197826038619178,0.9942168078880605,-0.32752002292500465,-0.1553531796548455,0.5505809992639945,2.9966318373972376,-0.9780248821592857,2
-0.28701739917969954,0.6605370198857531,2.3175692461166126,-0.41205846324044404,1.569239551403175,-0.05229909165683873,1.1655930353883148,-1.0591440729521493,0.681089255498129,-0.6736446993303361,-2.623513801910592,-1.122976960333167,-1.6260059115526801,-2.1277424300534995,-1.6823365799762038,2
-0.051401737641713456,-0.23320347787680276,1.9138386918180237,-1.2154381280263886,1.0232488079774615,0.33645655478755954,-0.3520415792681751,-0.7221686165478044,-0.34658228208597697,0.9984059778391204,-1.6531096367806974,0.715554788192838,-0.9790653259107762,-0.947145899452229,-1.4542556256311303,2
0.03183660176297985,0.3669012504517471,-1.2901042231062694,-1.0932220706661722,2.475699924953467,1.0613539213917216,0.22439428588598093,1.2961644201848852,0.5325816644570107,-0.11956533448400193,0.4413257549126367,2.1727676540114316,0.9077070111504651,-0.12279762870777781,0.9618442928614307,14
0.6528670698623197,0.1852990735057605,-0.19574784594189365,0.35767070391199834,1.2536360753402425,0.1081303705245142,0.5908437596752124,0.3129370371712718,-0.6088236244499947,-0.05065985688052749,1.249498263897789,-3.088226884597341,0.6702937132204277,0.5067377545175079,-0.9053479189044,14
0.8592326620195101,0.5350532759094672,-0.04285504495119517,0.42081418213153055,1.4535648948852056,0.170135307406045,0.73508422375164,-0.20662789090917855,-0.7662242743489434,0.3507829667803103,0.9205829842155802,-3.0006192951041792,0.3296316383256427,-0.01850391007348621,-1.0307253712430946,14
0.985799460030725,0.3725948331698059,0.014983754334982313,0.7768006369645415,1.2552166442051045,0.09078214789738713,0.7447501834115927,-0.3645999581226228,-0.9300624251173362,0.32414627862939654,1.1618925622406404,-3.09836528993794,0.06301750186067946,0.07810730111765811,-1.3581542862186045,14
0.9016447619223826,0.5916819531523708,-0.0037688090139813674,0.7829511340765049,1.2064408967210927,0.3688783904806113,1.2000415020941249,-0.3301398061528041,-0.9407609950133959,0.8977857664557412,0.8243176225055434,-3.242609979687157,0.5369199156347401,0.1252367780133133,-1.0003956654995128,14
0.4698942369596544,0.38172241210661484,-0.991180947767093,-0.5009476145005659,1.9271236783912522,0.0724157647854892,0.09459898942965447,-0.18219003323795932,-1.0157291263482267,0.4642869870870522,0.4787681393098344,-2.3659083717044176,0.5920710880980857,0.11115744179231445,-0.7702177593637772,14
0.054350960257193395,0.5433303801007576,-0.667434500995565,-0.5712883653793908,1.6314109601090068,-0.4785058148047541,-0.4414213837972163,0.7089407642704871,0.0389446764573856,-1.035866815527865,1.307575542720004,0.8202463406754489,-0.8087408840985324,-0.8959614541380434,1.0620016387355924,14
